DATE,DATE,LATITUDE,LONGITUDE,STREET1,STREET2,ROAD_CLASS,District,LOCCOORD,ACCLOC,INJURY,INITDIR,VEHTYPE,MANOEUVER,DRIVACT,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL
2016-08-27 04:00:00,2016-08-27 04:00:00,43.71342,-79.407489,18 CORTLEIGH BLVD,,Local,North York,Mid-Block,Non Intersection,None,,,,,Yes,Yes,,
2016-08-27 04:00:00,2016-08-27 04:00:00,43.71342,-79.407489,18 CORTLEIGH BLVD,,Local,North York,Mid-Block,Non Intersection,None,,,,,Yes,Yes,,
2017-04-06 04:00:00,2017-04-06 04:00:00,43.767493,-79.22832,MARKHAM RD,PAINTED POST DR,Major Arterial,Scarborough,Intersection,At Intersection,None,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,,,,
2017-04-06 04:00:00,2017-04-06 04:00:00,43.767493,-79.22832,MARKHAM RD,PAINTED POST DR,Major Arterial,Scarborough,Intersection,At Intersection,Major,West,,,,,,,
2018-11-06 05:00:00,2018-11-06 05:00:00,43.784628999999995,-79.481014,STEELES AVE W,ALNESS ST,Major Arterial,North York,Intersection,At Intersection,None,East,"Automobile, Station Wagon",Turning Left,Improper Turn,,,,
2018-11-06 05:00:00,2018-11-06 05:00:00,43.784628999999995,-79.481014,STEELES AVE W,ALNESS ST,Major Arterial,North York,Intersection,At Intersection,Major,East,Bicycle,Going Ahead,,,,,
2009-04-22 04:00:00,2009-04-22 04:00:00,43.683945,-79.51149000000001,SCARLETT RD,EGLINTON AVE W,Major Arterial,Etobicoke York,Intersection,At Intersection,Major,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,,,,
2009-03-27 04:00:00,2009-03-27 04:00:00,43.704745,-79.50429,1749 JANE ST,,Major Arterial,Etobicoke York,Mid-Block,At Intersection,None,North,"Automobile, Station Wagon",Going Ahead,Failed to Yield Right of Way,,Yes,,
2009-03-27 04:00:00,2009-03-27 04:00:00,43.704745,-79.50429,1749 JANE ST,,Major Arterial,Etobicoke York,Mid-Block,At Intersection,Major,West,Other,,,,Yes,,
2008-02-05 05:00:00,2008-02-05 05:00:00,43.686245,-79.49239,3559 EGLINTON AVE W,,Major Arterial,Etobicoke York,Mid-Block,,,,Other,,,,Yes,,
2008-02-05 05:00:00,2008-02-05 05:00:00,43.686245,-79.49239,3559 EGLINTON AVE W,,Major Arterial,Etobicoke York,Mid-Block,,Major,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,,Yes,,
2008-02-05 05:00:00,2008-02-05 05:00:00,43.686245,-79.49239,3559 EGLINTON AVE W,,Major Arterial,Etobicoke York,Mid-Block,,Minimal,West,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,,Yes,,
2015-12-30 05:00:00,2015-12-30 05:00:00,43.682341,-79.328265,DANFORTH AVE,GILLARD AVE,Major Arterial,Toronto and East York,Intersection,At Intersection,None,West,"Automobile, Station Wagon",Going Ahead,Failed to Yield Right of Way,,Yes,,
2015-12-30 05:00:00,2015-12-30 05:00:00,43.682341,-79.328265,DANFORTH AVE,GILLARD AVE,Major Arterial,Toronto and East York,Intersection,At Intersection,Fatal,South,,,,,Yes,,
2016-07-08 04:00:00,2016-07-08 04:00:00,43.752776000000004,-79.190738,GALLOWAY RD,DEARHAM WOOD,Collector,Scarborough,Intersection,Intersection Related,Major,West,"Automobile, Station Wagon",Turning Right,Lost control,Yes,Yes,,
2016-07-08 04:00:00,2016-07-08 04:00:00,43.752776000000004,-79.190738,GALLOWAY RD,DEARHAM WOOD,Collector,Scarborough,Intersection,Intersection Related,Minor,,,,,Yes,Yes,,
2014-07-18 04:00:00,2014-07-18 04:00:00,43.756663,-79.517566,3900 JANE ST,,Major Arterial,Etobicoke York,Mid-Block,At/Near Private Drive,None,East,,Going Ahead,Other,,,,
2014-07-18 04:00:00,2014-07-18 04:00:00,43.756663,-79.517566,3900 JANE ST,,Major Arterial,Etobicoke York,Mid-Block,At/Near Private Drive,Major,Unknown,Bicycle,Unknown,,,,,
2015-10-11 04:00:00,2015-10-11 04:00:00,43.763976,-79.20559200000001,LAWRENCE AVE E,ORTON PARK RD,Major Arterial,Scarborough,Intersection,At Intersection,Minimal,East,"Automobile, Station Wagon",Turning Left,Improper Turn,,,,
2015-10-11 04:00:00,2015-10-11 04:00:00,43.763976,-79.20559200000001,LAWRENCE AVE E,ORTON PARK RD,Major Arterial,Scarborough,Intersection,At Intersection,None,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,,,,
2015-10-11 04:00:00,2015-10-11 04:00:00,43.763976,-79.20559200000001,LAWRENCE AVE E,ORTON PARK RD,Major Arterial,Scarborough,Intersection,At Intersection,Major,,,,,,,,
2015-10-11 04:00:00,2015-10-11 04:00:00,43.763976,-79.20559200000001,LAWRENCE AVE E,ORTON PARK RD,Major Arterial,Scarborough,Intersection,At Intersection,None,,,,,,,,
2018-04-21 04:00:00,2018-04-21 04:00:00,43.814105,-79.213535,SEWELLS RD,HUPFIELD TRL,Minor Arterial,Scarborough,Mid-Block,Non Intersection,Fatal,East,"Automobile, Station Wagon",Going Ahead,Lost control,Yes,Yes,,
2018-08-28 04:00:00,2018-08-28 04:00:00,43.658988,-79.461795,KEELE  ST,GLENLAKE  AVE,Major Arterial,Toronto and East York,Mid-Block,Non Intersection,None,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,,,,
2018-08-28 04:00:00,2018-08-28 04:00:00,43.658988,-79.461795,KEELE  ST,GLENLAKE  AVE,Major Arterial,Toronto and East York,Mid-Block,Non Intersection,Major,South,,,,,,,
2017-05-13 04:00:00,2017-05-13 04:00:00,43.819625,-79.221034,MORNINGSIDE AVE,STAINES RD,Minor Arterial,Scarborough,Intersection,At Intersection,Major,West,"Automobile, Station Wagon",Going Ahead,Lost control,Yes,Yes,,
2010-08-25 04:00:00,2010-08-25 04:00:00,43.764345,-79.47659,CHESSWOOD DR,CHAMPAGNE DR,Minor Arterial,North York,Intersection,At Intersection,,,Other,,,,Yes,,
2010-08-25 04:00:00,2010-08-25 04:00:00,43.764345,-79.47659,CHESSWOOD DR,CHAMPAGNE DR,Minor Arterial,North York,Intersection,At Intersection,Major,West,Motorcycle,Going Ahead,Disobeyed Traffic Control,,Yes,,
2010-08-25 04:00:00,2010-08-25 04:00:00,43.764345,-79.47659,CHESSWOOD DR,CHAMPAGNE DR,Minor Arterial,North York,Intersection,At Intersection,Minimal,North,"Automobile, Station Wagon",Going Ahead,Other,,Yes,,
2011-07-15 04:00:00,2011-07-15 04:00:00,43.642045,-79.42919,QUEEN Stre W,DUFFERIN,Major Arterial,Toronto and East York,Mid-Block,,Major,North,Other,,,,Yes,,
2011-07-15 04:00:00,2011-07-15 04:00:00,43.642045,-79.42919,QUEEN Stre W,DUFFERIN,Major Arterial,Toronto and East York,Mid-Block,,None,West,"Automobile, Station Wagon",Going Ahead,Failed to Yield Right of Way,,Yes,,
2010-06-24 04:00:00,2010-06-24 04:00:00,43.701945,-79.50829,LAWRENCE Ave W,PINE St,Major Arterial,Etobicoke York,Intersection,,,,Other,,,,,,
2010-06-24 04:00:00,2010-06-24 04:00:00,43.701945,-79.50829,LAWRENCE Ave W,PINE St,Major Arterial,Etobicoke York,Intersection,,Major,West,"Automobile, Station Wagon",Turning Left,Improper Turn,,,,
2010-06-24 04:00:00,2010-06-24 04:00:00,43.701945,-79.50829,LAWRENCE Ave W,PINE St,Major Arterial,Etobicoke York,Intersection,,Minor,,Other,,,,,,
2010-06-24 04:00:00,2010-06-24 04:00:00,43.701945,-79.50829,LAWRENCE Ave W,PINE St,Major Arterial,Etobicoke York,Intersection,,Minor,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,,,,
2011-07-01 04:00:00,2011-07-01 04:00:00,43.656363,-79.35207700000001,DON VALLEY PARKWAY  N,EASTERN AVE DIVERSION,Expressway,Toronto and East York,Mid-Block,Non Intersection,Major,,,,,Yes,Yes,,
2011-07-01 04:00:00,2011-07-01 04:00:00,43.656363,-79.35207700000001,DON VALLEY PARKWAY  N,EASTERN AVE DIVERSION,Expressway,Toronto and East York,Mid-Block,Non Intersection,Minor,North,Motorcycle,Going Ahead,Driving Properly,Yes,Yes,,
2011-07-01 04:00:00,2011-07-01 04:00:00,43.656363,-79.35207700000001,DON VALLEY PARKWAY  N,EASTERN AVE DIVERSION,Expressway,Toronto and East York,Mid-Block,Non Intersection,None,North,Pick Up Truck,Going Ahead,Speed too Fast For Condition,Yes,Yes,,
2011-07-01 04:00:00,2011-07-01 04:00:00,43.656363,-79.35207700000001,DON VALLEY PARKWAY  N,EASTERN AVE DIVERSION,Expressway,Toronto and East York,Mid-Block,Non Intersection,None,North,"Automobile, Station Wagon",Going Ahead,Driving Properly,Yes,Yes,,
2011-07-01 04:00:00,2011-07-01 04:00:00,43.656363,-79.35207700000001,DON VALLEY PARKWAY  N,EASTERN AVE DIVERSION,Expressway,Toronto and East York,Mid-Block,Non Intersection,,,,,,Yes,Yes,,
2011-07-01 04:00:00,2011-07-01 04:00:00,43.656363,-79.35207700000001,DON VALLEY PARKWAY  N,EASTERN AVE DIVERSION,Expressway,Toronto and East York,Mid-Block,Non Intersection,None,North,"Automobile, Station Wagon",Going Ahead,Driving Properly,Yes,Yes,,
2009-11-14 05:00:00,2009-11-14 05:00:00,43.782545,-79.17659,1421 MILITARY TRL,,Minor Arterial,Scarborough,Mid-Block,,,,Other,,,,,,
2009-11-14 05:00:00,2009-11-14 05:00:00,43.782545,-79.17659,1421 MILITARY TRL,,Minor Arterial,Scarborough,Mid-Block,,Major,West,"Automobile, Station Wagon",Going Ahead,Lost control,,,,
2014-10-08 04:00:00,2014-10-08 04:00:00,43.749804,-79.567989,2835 ISLINGTON AVE,,Major Arterial,Etobicoke York,Mid-Block,At/Near Private Drive,Major,North,"Automobile, Station Wagon",Going Ahead,Speed too Fast For Condition,Yes,Yes,,Yes
2009-06-22 04:00:00,2009-06-22 04:00:00,43.634945,-79.42139,F G GARDINER Expr W,DUFFERIN Stre,Expressway,Toronto and East York,Mid-Block,,,,"Automobile, Station Wagon",,,Yes,Yes,,
2009-06-22 04:00:00,2009-06-22 04:00:00,43.634945,-79.42139,F G GARDINER Expr W,DUFFERIN Stre,Expressway,Toronto and East York,Mid-Block,,Minor,West,"Automobile, Station Wagon",Stopped,Driving Properly,Yes,Yes,,
2009-06-22 04:00:00,2009-06-22 04:00:00,43.634945,-79.42139,F G GARDINER Expr W,DUFFERIN Stre,Expressway,Toronto and East York,Mid-Block,,Major,West,"Automobile, Station Wagon",Going Ahead,Following too Close,Yes,Yes,,
2009-06-22 04:00:00,2009-06-22 04:00:00,43.634945,-79.42139,F G GARDINER Expr W,DUFFERIN Stre,Expressway,Toronto and East York,Mid-Block,,Minor,West,"Automobile, Station Wagon",Stopped,Driving Properly,Yes,Yes,,
2008-12-11 05:00:00,2008-12-11 05:00:00,43.649145000000004,-79.39079,RICHMOND ST W,JOHN ST,Major Arterial,Toronto and East York,Intersection,At Intersection,,,Other,,,,,,
2008-12-11 05:00:00,2008-12-11 05:00:00,43.649145000000004,-79.39079,RICHMOND ST W,JOHN ST,Major Arterial,Toronto and East York,Intersection,At Intersection,None,North,"Automobile, Station Wagon",Turning Left,Improper Turn,,,,
2008-12-11 05:00:00,2008-12-11 05:00:00,43.649145000000004,-79.39079,RICHMOND ST W,JOHN ST,Major Arterial,Toronto and East York,Intersection,At Intersection,Major,South,Other,,,,,,
2010-10-09 04:00:00,2010-10-09 04:00:00,43.689745,-79.26789000000001,KINGSTON RD,KALMAR AVE,Major Arterial,Scarborough,Intersection,,None,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,,,,
2010-10-09 04:00:00,2010-10-09 04:00:00,43.689745,-79.26789000000001,KINGSTON RD,KALMAR AVE,Major Arterial,Scarborough,Intersection,,Major,South,Other,,,,,,
2012-08-25 04:00:00,2012-08-25 04:00:00,43.780945,-79.27089000000001,MARILAKE DR,SUMMERGLADE DR,Local,Scarborough,Mid-Block,,None,South,Other,Parked,,Yes,Yes,,
2012-08-25 04:00:00,2012-08-25 04:00:00,43.780945,-79.27089000000001,MARILAKE DR,SUMMERGLADE DR,Local,Scarborough,Mid-Block,,Fatal,North,"Automobile, Station Wagon",Going Ahead,Lost control,Yes,Yes,,
2013-04-28 04:00:00,2013-04-28 04:00:00,43.651545,-79.37239,JARVIS ST,ADELAIDE ST E,Major Arterial,Toronto and East York,Intersection,At Intersection,,,Other,,,,Yes,,
2013-04-28 04:00:00,2013-04-28 04:00:00,43.651545,-79.37239,JARVIS ST,ADELAIDE ST E,Major Arterial,Toronto and East York,Intersection,At Intersection,None,South,Truck - Open,Turning Left,Failed to Yield Right of Way,,Yes,,
2013-04-28 04:00:00,2013-04-28 04:00:00,43.651545,-79.37239,JARVIS ST,ADELAIDE ST E,Major Arterial,Toronto and East York,Intersection,At Intersection,Major,South,Other,,,,Yes,,
2013-05-25 04:00:00,2013-05-25 04:00:00,43.769766,-79.549083,STEELES AVE W,IRONDALE DR,Major Arterial,Etobicoke York,,,Major,,Other,,,,,,
2013-05-25 04:00:00,2013-05-25 04:00:00,43.769766,-79.549083,STEELES AVE W,IRONDALE DR,Major Arterial,Etobicoke York,,,Major,,Other,,,,,,
2013-05-25 04:00:00,2013-05-25 04:00:00,43.769766,-79.549083,STEELES AVE W,IRONDALE DR,Major Arterial,Etobicoke York,,,Minor,,Other,,,,,,
2013-05-25 04:00:00,2013-05-25 04:00:00,43.769766,-79.549083,STEELES AVE W,IRONDALE DR,Major Arterial,Etobicoke York,,,Minor,East,"Automobile, Station Wagon",Going Ahead,,,,,
2013-05-25 04:00:00,2013-05-25 04:00:00,43.769766,-79.549083,STEELES AVE W,IRONDALE DR,Major Arterial,Etobicoke York,,,,,Other,,,,,,
2017-11-25 05:00:00,2017-11-25 05:00:00,43.629279,-79.553577,DUNDAS ST W,THE EAST MALL,Expressway,Etobicoke York,Mid-Block,Non Intersection,None,West,Bicycle,Changing Lanes,,,,,
2017-11-25 05:00:00,2017-11-25 05:00:00,43.629279,-79.553577,DUNDAS ST W,THE EAST MALL,Expressway,Etobicoke York,Mid-Block,Non Intersection,Major,North,"Automobile, Station Wagon",Going Ahead,Driving Properly,,,,
2009-10-17 04:00:00,2009-10-17 04:00:00,43.759245,-79.50789,FINCH AVE W,TOBERMORY DR,Major Arterial,Etobicoke York,Intersection,At Intersection,Fatal,,Other,,,Yes,Yes,,Yes
2009-10-17 04:00:00,2009-10-17 04:00:00,43.759245,-79.50789,FINCH AVE W,TOBERMORY DR,Major Arterial,Etobicoke York,Intersection,At Intersection,Major,,Other,,,Yes,Yes,,Yes
2009-10-17 04:00:00,2009-10-17 04:00:00,43.759245,-79.50789,FINCH AVE W,TOBERMORY DR,Major Arterial,Etobicoke York,Intersection,At Intersection,Fatal,,Other,,,Yes,Yes,,Yes
2009-10-17 04:00:00,2009-10-17 04:00:00,43.759245,-79.50789,FINCH AVE W,TOBERMORY DR,Major Arterial,Etobicoke York,Intersection,At Intersection,Fatal,,Other,,,Yes,Yes,,Yes
2009-10-17 04:00:00,2009-10-17 04:00:00,43.759245,-79.50789,FINCH AVE W,TOBERMORY DR,Major Arterial,Etobicoke York,Intersection,At Intersection,Minor,East,"Automobile, Station Wagon",Turning Left,Driving Properly,Yes,Yes,,Yes
2009-10-17 04:00:00,2009-10-17 04:00:00,43.759245,-79.50789,FINCH AVE W,TOBERMORY DR,Major Arterial,Etobicoke York,Intersection,At Intersection,Major,West,"Automobile, Station Wagon",Going Ahead,Exceeding Speed Limit,Yes,Yes,,Yes
2009-05-27 04:00:00,2009-05-27 04:00:00,43.755545,-79.24539,MCCOWAN Road,LAWRENCE Aven E,Major Arterial,Scarborough,Intersection,At Intersection,,,Other,,,,Yes,,
2009-05-27 04:00:00,2009-05-27 04:00:00,43.755545,-79.24539,MCCOWAN Road,LAWRENCE Aven E,Major Arterial,Scarborough,Intersection,At Intersection,None,North,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,,Yes,,
2009-05-27 04:00:00,2009-05-27 04:00:00,43.755545,-79.24539,MCCOWAN Road,LAWRENCE Aven E,Major Arterial,Scarborough,Intersection,At Intersection,Major,North,Other,,,,Yes,,
2015-07-12 04:00:00,2015-07-12 04:00:00,43.630416,-79.419772,LAKE SHORE BLVD W,ONTARIO DR,Major Arterial,Toronto and East York,Intersection,Intersection Related,None,North,Truck (other),Turning Left,Driving Properly,,,,
2015-07-12 04:00:00,2015-07-12 04:00:00,43.630416,-79.419772,LAKE SHORE BLVD W,ONTARIO DR,Major Arterial,Toronto and East York,Intersection,Intersection Related,Major,,,,,,,,
2018-05-04 04:00:00,2018-05-04 04:00:00,43.688479,-79.583987,DIXON RD,27 S DIXON W RAMP,Major Arterial,Etobicoke York,Mid-Block,Overpass or Bridge,Fatal,North,,,,,,,
2018-05-04 04:00:00,2018-05-04 04:00:00,43.688479,-79.583987,DIXON RD,27 S DIXON W RAMP,Major Arterial,Etobicoke York,Mid-Block,Overpass or Bridge,None,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,,,,
2009-07-10 04:00:00,2009-07-10 04:00:00,43.661045,-79.51739,1144 ROYAL YORK RD,,Minor Arterial,Etobicoke York,Mid-Block,,None,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,,,,
2009-07-10 04:00:00,2009-07-10 04:00:00,43.661045,-79.51739,1144 ROYAL YORK RD,,Minor Arterial,Etobicoke York,Mid-Block,,Major,East,Other,,,,,,
2008-01-29 05:00:00,2008-01-29 05:00:00,43.695045,-79.45319,EGLINTON AVE W,ENNERDALE RD,Major Arterial,Toronto and East York,Mid-Block,,Major,East,"Automobile, Station Wagon",Parked,Driving Properly,Yes,Yes,,
2008-01-29 05:00:00,2008-01-29 05:00:00,43.695045,-79.45319,EGLINTON AVE W,ENNERDALE RD,Major Arterial,Toronto and East York,Mid-Block,,,,Other,,,Yes,Yes,,
2008-01-29 05:00:00,2008-01-29 05:00:00,43.695045,-79.45319,EGLINTON AVE W,ENNERDALE RD,Major Arterial,Toronto and East York,Mid-Block,,Minor,East,"Automobile, Station Wagon",Going Ahead,Following too Close,Yes,Yes,,
2008-01-29 05:00:00,2008-01-29 05:00:00,43.695045,-79.45319,EGLINTON AVE W,ENNERDALE RD,Major Arterial,Toronto and East York,Mid-Block,,,,Other,,,Yes,Yes,,
2015-07-02 04:00:00,2015-07-02 04:00:00,43.634425,-79.40874000000001,LAKE SHORE BLVD W,REMEMBRANCE DR,Major Arterial,Toronto and East York,Intersection,Intersection Related,None,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,,,,
2015-07-02 04:00:00,2015-07-02 04:00:00,43.634425,-79.40874000000001,LAKE SHORE BLVD W,REMEMBRANCE DR,Major Arterial,Toronto and East York,Intersection,Intersection Related,None,,,,,,,,
2015-07-02 04:00:00,2015-07-02 04:00:00,43.634425,-79.40874000000001,LAKE SHORE BLVD W,REMEMBRANCE DR,Major Arterial,Toronto and East York,Intersection,Intersection Related,Major,Unknown,,,,,,,
2015-09-30 04:00:00,2015-09-30 04:00:00,43.72959,-79.471462,WILSON AVE,MURRAY RD,Major Arterial,North York,Intersection,At Intersection,None,West,Motorcycle,Going Ahead,Exceeding Speed Limit,Yes,Yes,,
2015-09-30 04:00:00,2015-09-30 04:00:00,43.72959,-79.471462,WILSON AVE,MURRAY RD,Major Arterial,North York,Intersection,At Intersection,Minor,East,"Automobile, Station Wagon",Turning Left,Driving Properly,Yes,Yes,,
2015-09-30 04:00:00,2015-09-30 04:00:00,43.72959,-79.471462,WILSON AVE,MURRAY RD,Major Arterial,North York,Intersection,At Intersection,Fatal,,,,,Yes,Yes,,
2012-02-28 05:00:00,2012-02-28 05:00:00,43.753445,-79.43799,BATHURST ST,MCALLISTER RD,Major Arterial,North York,Intersection,,None,,Other,,,,,,
2012-02-28 05:00:00,2012-02-28 05:00:00,43.753445,-79.43799,BATHURST ST,MCALLISTER RD,Major Arterial,North York,Intersection,,,,Other,,,,,,
2012-02-28 05:00:00,2012-02-28 05:00:00,43.753445,-79.43799,BATHURST ST,MCALLISTER RD,Major Arterial,North York,Intersection,,None,North,"Automobile, Station Wagon",Going Ahead,Driving Properly,,,,
2012-02-28 05:00:00,2012-02-28 05:00:00,43.753445,-79.43799,BATHURST ST,MCALLISTER RD,Major Arterial,North York,Intersection,,Major,West,Other,,,,,,
2017-05-19 04:00:00,2017-05-19 04:00:00,43.706278000000005,-79.40024100000001,EGLINTON AVE W,DUPLEX AVE,Major Arterial,Toronto and East York,Intersection,At Intersection,None,South,"Automobile, Station Wagon",Turning Right,Lost control,,,,Yes
2017-05-19 04:00:00,2017-05-19 04:00:00,43.706278000000005,-79.40024100000001,EGLINTON AVE W,DUPLEX AVE,Major Arterial,Toronto and East York,Intersection,At Intersection,Major,,,,,,,,Yes
2017-05-19 04:00:00,2017-05-19 04:00:00,43.706278000000005,-79.40024100000001,EGLINTON AVE W,DUPLEX AVE,Major Arterial,Toronto and East York,Intersection,At Intersection,Minor,,,,,,,,Yes
2017-05-19 04:00:00,2017-05-19 04:00:00,43.706278000000005,-79.40024100000001,EGLINTON AVE W,DUPLEX AVE,Major Arterial,Toronto and East York,Intersection,At Intersection,Minimal,,,,,,,,Yes
2009-09-01 04:00:00,2009-09-01 04:00:00,43.615845,-79.52459,KIPLING AVE,EVANS AVE,Major Arterial,Etobicoke York,Intersection,,Major,West,"Automobile, Station Wagon",Turning Left,Driving Properly,,Yes,Yes,
2009-09-01 04:00:00,2009-09-01 04:00:00,43.615845,-79.52459,KIPLING AVE,EVANS AVE,Major Arterial,Etobicoke York,Intersection,,None,North,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,,Yes,Yes,
2010-04-14 04:00:00,2010-04-14 04:00:00,43.740245,-79.33209000000001,DON VALLEY PARKWAY  N,LAWRENCE AVE E,Expressway,North York,Mid-Block,,Major,,Other,Other,,,Yes,,
2010-04-14 04:00:00,2010-04-14 04:00:00,43.740245,-79.33209000000001,DON VALLEY PARKWAY  N,LAWRENCE AVE E,Expressway,North York,Mid-Block,,Minor,North,"Automobile, Station Wagon",Slowing or Stopping,Driving Properly,,Yes,,
2010-04-14 04:00:00,2010-04-14 04:00:00,43.740245,-79.33209000000001,DON VALLEY PARKWAY  N,LAWRENCE AVE E,Expressway,North York,Mid-Block,,Minor,North,"Automobile, Station Wagon",Changing Lanes,Following too Close,,Yes,,
2010-04-14 04:00:00,2010-04-14 04:00:00,43.740245,-79.33209000000001,DON VALLEY PARKWAY  N,LAWRENCE AVE E,Expressway,North York,Mid-Block,,,,Other,,,,Yes,,
2010-04-14 04:00:00,2010-04-14 04:00:00,43.740245,-79.33209000000001,DON VALLEY PARKWAY  N,LAWRENCE AVE E,Expressway,North York,Mid-Block,,Minor,North,"Automobile, Station Wagon",Stopped,Driving Properly,,Yes,,
2017-09-17 04:00:00,2017-09-17 04:00:00,43.630351,-79.419742,LAKE SHORE BLVD W,REMEMBRANCE DR,Major Arterial,Toronto and East York,Intersection,At Intersection,Major,West,Bicycle,Going Ahead,,,,,
2017-09-17 04:00:00,2017-09-17 04:00:00,43.630351,-79.419742,LAKE SHORE BLVD W,REMEMBRANCE DR,Major Arterial,Toronto and East York,Intersection,At Intersection,None,North,Passenger Van,Turning Right,Improper Turn,,,,
2018-04-23 04:00:00,2018-04-23 04:00:00,43.657199,-79.44789399999999,BLOOR ST W,STERLING RD,Major Arterial,Toronto and East York,Intersection,At Intersection,Major,East,,,,,Yes,,
2018-04-23 04:00:00,2018-04-23 04:00:00,43.657199,-79.44789399999999,BLOOR ST W,STERLING RD,Major Arterial,Toronto and East York,Intersection,At Intersection,None,East,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,,Yes,,
